Date_Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,dayOfWeek,Time,Hour,Min,Temperature,Dew Point,Humidity,Wind,Wind Speed,Condition,anHourAgo_Temp,anHourAgo_DewPoint,anHourAgo_Humid,anHourAgo_Wind,anHourAgo_WindSpeed,anHourAgo_Condition,halfHourAgo_Temp,halfHourAgo_DewPoint,halfHourAgo_Humid,halfHourAgo_Wind,halfHourAgo_WindSpeed,halfHourAgo_Condition,DaySession
2015-11-03 23:39:34,malay,male,moderate,37.0,no,no_kids,big,red,casual,brown,short_sleeve,white,long,blankets,3,7,no,Tuesday,23:39,23,39,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Evening
2015-11-03 23:54:41,malay,female,thin,55.0,no,no_kids,big,red,casual,white,short_sleeve,black,short,clothes,6,9,no,Tuesday,23:54,23,54,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Evening
2015-11-03 23:54:41,chinese,male,thin,40.0,no,no_kids,big,white,casual,white,short_sleeve,white,short,clothes,5,7,no,Tuesday,23:54,23,54,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Evening
2015-11-03 23:54:41,chinese,male,thin,31.0,no,no_kids,big,black,casual,white,short_sleeve,grey,long,clothes,4,8,no,Tuesday,23:54,23,54,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Evening
2015-11-04 01:21:42,indian,male,thin,37.0,no,no_kids,big,white,casual,black,short_sleeve,blue_jeans,long,blankets,6,9,no,Wednesday,01:21,01,21,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Night
2015-11-04 01:35:20,foreigner ,male,thin,30.0,no,no_kids,big,white,casual,grey,short_sleeve,black,short,clothes,4,8,no,Wednesday,01:35,01,35,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Night
2015-11-04 01:56:39,indian,male,moderate,45.0,no,no_kids,small,white,casual,black,short_sleeve,blue_jeans,long,clothes,6,10,no,Wednesday,01:56,01,56,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Night
2015-11-04 02:39:24,foreigner ,female,fat,28.0,no,no_kids,big,green,casual,grey,short_sleeve,blue_jeans,long,clothes,6,8,no,Wednesday,02:39,02,39,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Night
2015-11-04 02:39:24,foreigner ,female,moderate,44.0,no,no_kids,big,red,casual,pink,short_sleeve,grey,long,clothes,4,9,no,Wednesday,02:39,02,39,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Night
2015-11-04 03:59:41,indian,male,moderate,33.0,no,no_kids,big,purple,casual,white,short_sleeve,black,long,clothes,5,10,yes,Wednesday,03:59,03,59,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Night
2015-11-04 05:40:28,malay,male,moderate,32.0,no,no_kids,big,red,casual,white,short_sleeve,grey,short,blankets,5,9,no,Wednesday,05:40,05,40,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Night
2015-11-04 07:25:24,malay,male,thin,37.0,no,no_kids,small,white,casual,white,short_sleeve,black,long,clothes,4,9,no,Wednesday,07:25,07,25,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Morning
2015-11-04 07:51:40,malay,male,moderate,39.0,no,no_kids,big,blue,casual,black,short_sleeve,black,long,clothes,6,9,no,Wednesday,07:51,07,51,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Morning
2015-11-04 08:47:54,indian,male,moderate,35.0,no,no_kids,big,blue,formal,white,short_sleeve,brown,long,clothes,6,9,no,Wednesday,08:47,08,47,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Morning
2015-11-04 09:12:22,indian,female,fat,36.0,no,no_kids,big,blue,traditional,red,short_sleeve,white,long,clothes,6,10,no,Wednesday,09:12,09,12,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Morning
2015-11-04 09:51:50,malay,female,thin,40.0,yes,toddler,big,blue,traditional,pink,long sleeve,pink,long,clothes,5,9,no,Wednesday,09:51,09,51,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Morning
2015-11-04 10:00:57,malay,female,thin,48.0,no,no_kids,big,black,casual,white,short_sleeve,blue_jeans,long,clothes,6,8,no,Wednesday,10:00,10,00,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Morning
2015-11-04 10:00:57,chinese,female,thin,51.0,no,no_kids,big,blue,casual,white,short_sleeve,brown,short,clothes,4,9,no,Wednesday,10:00,10,00,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Morning
2015-11-04 10:01:50,malay,male,thin,28.0,yes,toddler,big,white,casual,white,short_sleeve,black,short,clothes,3,7,yes,Wednesday,10:01,10,01,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Morning
2015-11-04 10:29:45,malay,male,thin,44.0,no,no_kids,big,black,formal,white,short_sleeve,black,long,clothes,3,10,no,Wednesday,10:29,10,29,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Morning
2015-11-04 11:41:09,indian,female,thin,34.0,no,no_kids,big,red,casual,green,short_sleeve,black,long,blankets,6,8,no,Wednesday,11:41,11,41,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Morning
2015-11-04 11:58:34,indian,male,moderate,49.0,no,no_kids,big,white,casual,white,short_sleeve,blue_jeans,long,blankets,6,9,no,Wednesday,11:58,11,58,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Morning
2015-11-04 12:06:55,indian,male,moderate,48.0,no,no_kids,big,white,formal,red,short_sleeve,black,long,clothes,4,7,no,Wednesday,12:06,12,06,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Morning
2015-11-04 12:07:35,indian,male,moderate,53.0,no,no_kids,big,white,casual,white,short_sleeve,black,long,clothes,4,9,no,Wednesday,12:07,12,07,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Morning
2015-11-05 15:26:15,indian,male,moderate,46.0,no,no_kids,big,blue,casual,green,short_sleeve,blue_jeans,long,clothes,4,7,no,Thursday,15:26,15,26,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Afternoon
2015-11-05 15:38:39,indian,male,fat,47.0,no,no_kids,big,blue,casual,purple,short_sleeve,grey,long,clothes,5,9,no,Thursday,15:38,15,38,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Afternoon
2015-11-05 15:47:02,malay,male,moderate,55.0,no,no_kids,big,brown,casual,red,short_sleeve,green,short,clothes,6,7,yes,Thursday,15:47,15,47,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Afternoon
2015-11-05 15:52:08,malay,female,thin,37.0,no,no_kids,big,white,casual,black,long sleeve,blue,long,clothes,5,10,no,Thursday,15:52,15,52,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,25 °C,24 °C,94 %,S,7 km/h,Light Rain with Thunder,Afternoon
2015-11-15 06:29:49,chinese,male,thin,37.0,no,no_kids,big,blue,casual,black,short_sleeve,brown,long,clothes,4,7,no,Sunday,06:29,06,29,25 °C,24 °C,94 %,NNE,2 km/h,Mostly Cloudy,25 °C,24 °C,94 %,CALM,0 km/h,Mostly Cloudy,25 °C,24 °C,94 %,NNW,4 km/h,Mostly Cloudy,Night
2015-11-15 07:09:32,indian,male,moderate,31.0,no,no_kids,big,red,casual,green,short_sleeve,grey,long,clothes,6,7,no,Sunday,07:09,07,09,25 °C,24 °C,94 %,NNE,2 km/h,Mostly Cloudy,25 °C,24 °C,94 %,NNE,2 km/h,Mostly Cloudy,25 °C,24 °C,94 %,CALM,0 km/h,Mostly Cloudy,Morning
2015-11-15 07:27:03,foreigner ,female,moderate,42.0,no,no_kids,small,blue,traditional,red,long sleeve,red,long,clothes,6,9,no,Sunday,07:27,07,27,25 °C,24 °C,94 %,NNE,2 km/h,Mostly Cloudy,25 °C,24 °C,94 %,NNE,2 km/h,Mostly Cloudy,25 °C,24 °C,94 %,CALM,0 km/h,Mostly Cloudy,Morning
2015-11-15 07:29:00,foreigner ,female,thin,46.0,no,no_kids,big,red,traditional,green,long sleeve,green,long,clothes,5,10,no,Sunday,07:29,07,29,25 °C,24 °C,94 %,NNE,2 km/h,Mostly Cloudy,25 °C,24 °C,94 %,NNE,2 km/h,Mostly Cloudy,25 °C,24 °C,94 %,CALM,0 km/h,Mostly Cloudy,Morning
2015-11-15 08:00:24,malay,male,fat,50.0,yes,young,big,white,traditional,white,long sleeve,white,long,clothes,3,7,no,Sunday,08:00,08,00,25 °C,24 °C,94 %,N,4 km/h,Mostly Cloudy,25 °C,24 °C,94 %,NNE,2 km/h,Mostly Cloudy,25 °C,24 °C,94 %,CALM,0 km/h,Mostly Cloudy,Morning
2015-11-15 08:08:58,chinese,male,fat,51.0,yes,young,big,white,casual,red,short_sleeve,grey,long,blankets,4,9,yes,Sunday,08:08,08,08,25 °C,24 °C,94 %,N,4 km/h,Mostly Cloudy,25 °C,24 °C,94 %,NNE,2 km/h,Mostly Cloudy,25 °C,24 °C,94 %,CALM,0 km/h,Mostly Cloudy,Morning
2015-11-15 08:23:09,indian,male,thin,30.0,no,no_kids,big,white,casual,white,short_sleeve,grey,short,clothes,5,7,no,Sunday,08:23,08,23,25 °C,24 °C,94 %,N,4 km/h,Mostly Cloudy,25 °C,24 °C,94 %,NNE,2 km/h,Mostly Cloudy,25 °C,24 °C,94 %,CALM,0 km/h,Mostly Cloudy,Morning
2015-11-15 08:23:09,malay,male,moderate,47.0,no,no_kids,big,pink,casual,black,short_sleeve,brown,long,clothes,5,8,no,Sunday,08:23,08,23,25 °C,24 °C,94 %,N,4 km/h,Mostly Cloudy,25 °C,24 °C,94 %,NNE,2 km/h,Mostly Cloudy,25 °C,24 °C,94 %,CALM,0 km/h,Mostly Cloudy,Morning
2015-11-15 08:39:05,foreigner ,male,moderate,33.0,no,no_kids,big,white,casual,blue,short_sleeve,grey,long,clothes,6,7,no,Sunday,08:39,08,39,26 °C,25 °C,94 %,N,7 km/h,Mostly Cloudy,25 °C,24 °C,94 %,CALM,0 km/h,Mostly Cloudy,25 °C,24 °C,94 %,N,4 km/h,Mostly Cloudy,Morning
2015-11-15 09:04:26,malay,female,moderate,29.0,yes,baby,big,pink,casual,black,short_sleeve,blue_jeans,long,clothes,4,8,no,Sunday,09:04,09,04,27 °C,25 °C,89 %,N,7 km/h,Mostly Cloudy,25 °C,24 °C,94 %,N,4 km/h,Mostly Cloudy,26 °C,25 °C,94 %,N,7 km/h,Mostly Cloudy,Morning
2015-11-15 09:22:56,indian,female,thin,54.0,no,no_kids,big,white,casual,black,short_sleeve,blue_jeans,short,clothes,3,8,no,Sunday,09:22,09,22,27 °C,25 °C,89 %,N,7 km/h,Mostly Cloudy,25 °C,24 °C,94 %,N,4 km/h,Mostly Cloudy,26 °C,25 °C,94 %,N,7 km/h,Mostly Cloudy,Morning
2015-11-15 09:23:33,indian,male,moderate,35.0,no,no_kids,big,green,casual,white,short_sleeve,black,short,clothes,3,8,no,Sunday,09:23,09,23,27 °C,25 °C,89 %,N,7 km/h,Mostly Cloudy,25 °C,24 °C,94 %,N,4 km/h,Mostly Cloudy,26 °C,25 °C,94 %,N,7 km/h,Mostly Cloudy,Morning
2015-11-15 09:38:17,malay,female,moderate,45.0,yes,toddler,big,brown,casual,black,short_sleeve,blue_jeans,long,clothes,5,9,no,Sunday,09:38,09,38,28 °C,25 °C,84 %,NNW,6 km/h,Mostly Cloudy,26 °C,25 °C,94 %,N,7 km/h,Mostly Cloudy,27 °C,25 °C,89 %,N,7 km/h,Mostly Cloudy,Morning
2015-11-15 09:58:59,malay,female,thin,48.0,no,no_kids,big,black,casual,red,short_sleeve,black,long,clothes,3,7,no,Sunday,09:58,09,58,28 °C,25 °C,84 %,NNW,6 km/h,Mostly Cloudy,26 °C,25 °C,94 %,N,7 km/h,Mostly Cloudy,27 °C,25 °C,89 %,N,7 km/h,Mostly Cloudy,Morning
2015-11-15 09:58:59,chinese,male,thin,53.0,no,no_kids,big,white,casual,white,short_sleeve,black,long,clothes,4,10,no,Sunday,09:58,09,58,28 °C,25 °C,84 %,NNW,6 km/h,Mostly Cloudy,26 °C,25 °C,94 %,N,7 km/h,Mostly Cloudy,27 °C,25 °C,89 %,N,7 km/h,Mostly Cloudy,Morning
2015-11-15 10:26:01,indian,female,thin,36.0,no,no_kids,big,black,formal,red,long sleeve,black,long,blankets,3,7,no,Sunday,10:26,10,26,29 °C,25 °C,79 %,NW,4 km/h,Mostly Cloudy,27 °C,25 °C,89 %,N,7 km/h,Mostly Cloudy,28 °C,25 °C,84 %,NNW,6 km/h,Mostly Cloudy,Morning
2015-11-15 10:49:03,chinese,male,moderate,45.0,no,no_kids,big,red,casual,grey,short_sleeve,black,short,clothes,4,9,no,Sunday,10:49,10,49,29 °C,25 °C,79 %,NNW,6 km/h,Mostly Cloudy,28 °C,25 °C,84 %,NNW,6 km/h,Mostly Cloudy,29 °C,25 °C,79 %,NW,4 km/h,Mostly Cloudy,Morning
2015-11-15 10:53:52,chinese,male,fat,41.0,no,no_kids,big,green,casual,grey,short_sleeve,brown,short,clothes,5,9,yes,Sunday,10:53,10,53,29 °C,25 °C,79 %,NNW,6 km/h,Mostly Cloudy,28 °C,25 °C,84 %,NNW,6 km/h,Mostly Cloudy,29 °C,25 °C,79 %,NW,4 km/h,Mostly Cloudy,Morning
2015-11-15 10:58:57,malay,female,thin,54.0,yes,toddler,big,white,casual,black,long sleeve,black,long,clothes,6,8,no,Sunday,10:58,10,58,29 °C,25 °C,79 %,NNW,6 km/h,Mostly Cloudy,28 °C,25 °C,84 %,NNW,6 km/h,Mostly Cloudy,29 °C,25 °C,79 %,NW,4 km/h,Mostly Cloudy,Morning
2015-11-15 10:58:57,indian,male,thin,35.0,no,no_kids,big,green,casual,grey,short_sleeve,grey,long,blankets,3,8,yes,Sunday,10:58,10,58,29 °C,25 °C,79 %,NNW,6 km/h,Mostly Cloudy,28 °C,25 °C,84 %,NNW,6 km/h,Mostly Cloudy,29 °C,25 °C,79 %,NW,4 km/h,Mostly Cloudy,Morning
2015-11-15 11:25:15,indian,female,moderate,46.0,yes,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,8,no,Sunday,11:25,11,25,30 °C,25 °C,74 %,NW,7 km/h,Mostly Cloudy,29 °C,25 °C,79 %,NW,4 km/h,Mostly Cloudy,29 °C,25 °C,79 %,NNW,6 km/h,Mostly Cloudy,Morning
2015-11-15 11:28:47,indian,female,thin,53.0,yes,baby,big,red,casual,white,short_sleeve,black,long,clothes,4,8,no,Sunday,11:28,11,28,30 °C,25 °C,74 %,NW,7 km/h,Mostly Cloudy,29 °C,25 °C,79 %,NW,4 km/h,Mostly Cloudy,29 °C,25 °C,79 %,NNW,6 km/h,Mostly Cloudy,Morning
2015-11-15 11:32:19,malay,female,fat,38.0,no,no_kids,big,red,casual,white,short_sleeve,black,long,clothes,6,10,no,Sunday,11:32,11,32,30 °C,26 °C,79 %,NNW,7 km/h,Mostly Cloudy,29 °C,25 °C,79 %,NNW,6 km/h,Mostly Cloudy,30 °C,25 °C,74 %,NW,7 km/h,Mostly Cloudy,Morning
2015-11-15 11:59:28,indian,male,moderate,39.0,no,no_kids,big,blue,casual,pink,short_sleeve,white,short,clothes,5,10,yes,Sunday,11:59,11,59,30 °C,26 °C,79 %,NNW,7 km/h,Mostly Cloudy,29 °C,25 °C,79 %,NNW,6 km/h,Mostly Cloudy,30 °C,25 °C,74 %,NW,7 km/h,Mostly Cloudy,Morning
2015-11-15 12:00:15,malay,female,fat,32.0,yes,toddler,big,red,traditional,white,long sleeve,black,long,clothes,3,10,no,Sunday,12:00,12,00,31 °C,26 °C,75 %,NNW,6 km/h,Mostly Cloudy,30 °C,25 °C,74 %,NW,7 km/h,Mostly Cloudy,30 °C,26 °C,79 %,NNW,7 km/h,Mostly Cloudy,Morning
2015-11-15 12:19:53,chinese,male,thin,53.0,no,no_kids,big,yellow,casual,black,short_sleeve,brown,long,clothes,5,7,no,Sunday,12:19,12,19,31 °C,26 °C,75 %,NNW,6 km/h,Mostly Cloudy,30 °C,25 °C,74 %,NW,7 km/h,Mostly Cloudy,30 °C,26 °C,79 %,NNW,7 km/h,Mostly Cloudy,Morning
2015-11-15 12:19:53,chinese,male,moderate,37.0,no,no_kids,big,white,casual,black,short_sleeve,blue_jeans,long,clothes,6,9,no,Sunday,12:19,12,19,31 °C,26 °C,75 %,NNW,6 km/h,Mostly Cloudy,30 °C,25 °C,74 %,NW,7 km/h,Mostly Cloudy,30 °C,26 °C,79 %,NNW,7 km/h,Mostly Cloudy,Morning
2015-11-15 12:19:53,indian,male,moderate,53.0,no,no_kids,big,orange,casual,white,short_sleeve,grey,short,blankets,5,8,no,Sunday,12:19,12,19,31 °C,26 °C,75 %,NNW,6 km/h,Mostly Cloudy,30 °C,25 °C,74 %,NW,7 km/h,Mostly Cloudy,30 °C,26 °C,79 %,NNW,7 km/h,Mostly Cloudy,Morning
2015-11-15 12:52:04,chinese,male,thin,48.0,yes,toddler,big,yellow,casual,black,short_sleeve,black,long,clothes,5,9,no,Sunday,12:52,12,52,32 °C,26 °C,70 %,NW,7 km/h,Mostly Cloudy,30 °C,26 °C,79 %,NNW,7 km/h,Mostly Cloudy,31 °C,26 °C,75 %,NNW,6 km/h,Mostly Cloudy,Morning
2015-11-15 13:11:03,malay,male,fat,50.0,yes,young,big,white,casual,brown,short_sleeve,blue_jeans,long,blankets,4,7,no,Sunday,13:11,13,11,32 °C,26 °C,70 %,N,6 km/h,Mostly Cloudy,31 °C,26 °C,75 %,NNW,6 km/h,Mostly Cloudy,32 °C,26 °C,70 %,NW,7 km/h,Mostly Cloudy,Afternoon
2015-11-15 13:37:39,indian,male,thin,53.0,no,no_kids,big,blue,casual,black,short_sleeve,grey,long,clothes,4,10,no,Sunday,13:37,13,37,32 °C,26 °C,70 %,NW,7 km/h,Mostly Cloudy,32 °C,26 °C,70 %,NW,7 km/h,Mostly Cloudy,32 °C,26 °C,70 %,N,6 km/h,Mostly Cloudy,Afternoon
2015-11-15 13:38:37,malay,female,fat,49.0,no,no_kids,big,yellow,casual,purple,long sleeve,green,long,clothes,3,10,no,Sunday,13:38,13,38,32 °C,26 °C,70 %,NW,7 km/h,Mostly Cloudy,32 °C,26 °C,70 %,NW,7 km/h,Mostly Cloudy,32 °C,26 °C,70 %,N,6 km/h,Mostly Cloudy,Afternoon
2015-11-15 13:56:02,indian,male,thin,41.0,yes,young,big,orange,formal,red,short_sleeve,grey,long,clothes,6,10,no,Sunday,13:56,13,56,32 °C,26 °C,70 %,NW,7 km/h,Mostly Cloudy,32 °C,26 °C,70 %,NW,7 km/h,Mostly Cloudy,32 °C,26 °C,70 %,N,6 km/h,Mostly Cloudy,Afternoon
2015-11-15 13:56:27,indian,male,moderate,30.0,no,no_kids,big,white,casual,purple,short_sleeve,blue_jeans,long,blankets,5,8,yes,Sunday,13:56,13,56,32 °C,26 °C,70 %,NW,7 km/h,Mostly Cloudy,32 °C,26 °C,70 %,NW,7 km/h,Mostly Cloudy,32 °C,26 °C,70 %,N,6 km/h,Mostly Cloudy,Afternoon
2015-11-15 14:20:40,chinese,female,thin,54.0,yes,baby,big,white,casual,red,short_sleeve,black,long,blankets,6,8,no,Sunday,14:20,14,20,32 °C,26 °C,70 %,NW,13 km/h,Mostly Cloudy,32 °C,26 °C,70 %,N,6 km/h,Mostly Cloudy,32 °C,26 °C,70 %,NW,7 km/h,Mostly Cloudy,Afternoon
2015-11-15 14:37:49,malay,male,thin,50.0,yes,young,big,blue,casual,white,short_sleeve,blue_jeans,long,clothes,4,8,no,Sunday,14:37,14,37,29 °C,26 °C,84 %,NW,11 km/h,Showers in the Vicinity,32 °C,26 °C,70 %,NW,7 km/h,Mostly Cloudy,32 °C,26 °C,70 %,NW,13 km/h,Mostly Cloudy,Afternoon
2015-11-15 14:49:07,indian,female,thin,46.0,no,no_kids,big,white,casual,red,short_sleeve,black,short,clothes,4,10,no,Sunday,14:49,14,49,29 °C,26 °C,84 %,NW,11 km/h,Showers in the Vicinity,32 °C,26 °C,70 %,NW,7 km/h,Mostly Cloudy,32 °C,26 °C,70 %,NW,13 km/h,Mostly Cloudy,Afternoon
2015-11-15 14:49:07,indian,female,thin,35.0,no,no_kids,big,blue,casual,blue,short_sleeve,blue,short,blankets,6,10,no,Sunday,14:49,14,49,29 °C,26 °C,84 %,NW,11 km/h,Showers in the Vicinity,32 °C,26 °C,70 %,NW,7 km/h,Mostly Cloudy,32 °C,26 °C,70 %,NW,13 km/h,Mostly Cloudy,Afternoon
2015-11-15 14:54:24,indian,male,thin,51.0,no,no_kids,big,blue,casual,black,long sleeve,brown,long,clothes,3,7,no,Sunday,14:54,14,54,29 °C,26 °C,84 %,NW,11 km/h,Showers in the Vicinity,32 °C,26 °C,70 %,NW,7 km/h,Mostly Cloudy,32 °C,26 °C,70 %,NW,13 km/h,Mostly Cloudy,Afternoon
2015-11-15 14:57:02,chinese,female,moderate,30.0,no,no_kids,big,blue,casual,white,short_sleeve,grey,long,blankets,3,7,no,Sunday,14:57,14,57,29 °C,26 °C,84 %,NW,11 km/h,Showers in the Vicinity,32 °C,26 °C,70 %,NW,7 km/h,Mostly Cloudy,32 °C,26 °C,70 %,NW,13 km/h,Mostly Cloudy,Afternoon
2015-11-23 16:05:10,malay,female,moderate,40.0,yes,young,big,purple,casual,pink,short_sleeve,grey,long,clothes,3,7,no,Monday,16:05,16,05,32 °C,26 °C,70 %,WSW,9 km/h,Showers in the Vicinity,31 °C,26 °C,75 %,SSW,11 km/h,Showers in the Vicinity,31 °C,26 °C,75 %,SW,11 km/h,Showers in the Vicinity,Afternoon
2015-11-23 16:09:19,malay,female,fat,42.0,yes,young,big,green,casual,white,short_sleeve,white,long,clothes,3,8,no,Monday,16:09,16,09,32 °C,26 °C,70 %,WSW,9 km/h,Showers in the Vicinity,31 °C,26 °C,75 %,SSW,11 km/h,Showers in the Vicinity,31 °C,26 °C,75 %,SW,11 km/h,Showers in the Vicinity,Afternoon
2015-11-23 16:35:09,malay,male,moderate,54.0,yes,toddler,big,pink,casual,blue,short_sleeve,blue_jeans,long,clothes,4,7,no,Monday,16:35,16,35,31 °C,25 °C,70 %,SW,9 km/h,Mostly Cloudy,31 °C,26 °C,75 %,SW,11 km/h,Showers in the Vicinity,32 °C,26 °C,70 %,WSW,9 km/h,Showers in the Vicinity,Afternoon
2015-11-23 17:17:00,malay,female,fat,54.0,yes,young,big,red,casual,brown,long sleeve,blue_jeans,long,clothes,6,10,no,Monday,17:17,17,17,32 °C,26 °C,70 %,W,9 km/h,Mostly Cloudy,32 °C,26 °C,70 %,WSW,9 km/h,Showers in the Vicinity,31 °C,25 °C,70 %,SW,9 km/h,Mostly Cloudy,Afternoon
